intercept,sp500_coef,Date,sign,sign_flip
0.0006676469149365411,0.008957849396007883,2013-09-23,1.0,False
0.000699810816045572,0.006059041851588011,2013-09-24,1.0,False
0.0007747120635041398,0.004501413315242,2013-09-25,1.0,False
0.0007120522825507208,0.009135499285029975,2013-09-26,1.0,False
0.000709812373574717,0.008553568366137443,2013-09-27,1.0,False
0.0007467272681276366,0.0052674750778315465,2013-09-30,1.0,False
0.0007501497801577615,0.005574889068283813,2013-10-01,1.0,False
0.0007162946581303155,0.0019898080276955833,2013-10-02,1.0,False
0.0007315036774803325,0.0031667499466143715,2013-10-03,1.0,False
0.0007321891044883808,0.004876268713847439,2013-10-04,1.0,False
0.0007298900726405151,0.004139719799507735,2013-10-07,1.0,False
0.0007238600443819159,0.004780590340800371,2013-10-08,1.0,False
0.0007111525798428524,0.00834607307329786,2013-10-09,1.0,False
0.0007231094414805922,0.008321654982794378,2013-10-10,1.0,False
0.0007116881973933022,0.001024829915302833,2013-10-11,1.0,False
0.0006908600517669694,-0.0016729373071556676,2013-10-14,-1.0,True
0.0006717190286996056,-0.0030190138506289844,2013-10-15,-1.0,False
0.0006604226946327434,-0.002476774257518124,2013-10-16,-1.0,False
0.0006733393397053394,-0.003286470631294591,2013-10-17,-1.0,False
0.0006577021740397821,-0.004916411180170501,2013-10-18,-1.0,False
0.0006628555078448842,-0.0051870093632609355,2013-10-21,-1.0,False
0.0006576349299440614,-0.005879628317771517,2013-10-22,-1.0,False
0.0007039779843599988,-0.017778394897638997,2013-10-23,-1.0,False
0.0006456744364455247,-0.017920772736108377,2013-10-24,-1.0,False
0.0006057396983642464,-0.01961864732118677,2013-10-25,-1.0,False
0.0006019214081377123,-0.0261669651823121,2013-10-28,-1.0,False
0.0005723496943853535,-0.024437128918285554,2013-10-29,-1.0,False
0.0006542085308069631,-0.022020501932102084,2013-10-30,-1.0,False
0.0006200031244453691,-0.023671789156588522,2013-10-31,-1.0,False
0.0006555731379481265,-0.02676912682616414,2013-11-01,-1.0,False
0.000680093730042069,-0.027268372825473286,2013-11-04,-1.0,False
0.0006871569893936771,-0.02719843859523766,2013-11-05,-1.0,False
0.0006758476278620485,-0.02780484639457942,2013-11-06,-1.0,False
0.0006967993360196003,-0.022647426372985332,2013-11-07,-1.0,False
0.0006855312297754035,-0.019806894348348165,2013-11-08,-1.0,False
0.0007084984602091235,-0.012873435516017983,2013-11-11,-1.0,False
0.0007410493320008404,-0.013113080231330856,2013-11-12,-1.0,False
0.0007469283248325967,-0.014565447496944208,2013-11-13,-1.0,False
0.0007696541577104363,-0.015544207067655863,2013-11-14,-1.0,False
0.0007509372607138032,-0.017810636190016726,2013-11-15,-1.0,False
0.0007650912188426818,-0.016617909810131,2013-11-18,-1.0,False
0.0007809141863293022,-0.01757075853836929,2013-11-19,-1.0,False
0.0007689803383086707,-0.016717499391286077,2013-11-20,-1.0,False
0.0007910545729712859,-0.01867176369886792,2013-11-21,-1.0,False
0.0008034883257176205,-0.016903552035494426,2013-11-22,-1.0,False
0.0008120889770112336,-0.01646884383851911,2013-11-25,-1.0,False
0.0008154718955952144,-0.016718752687662732,2013-11-26,-1.0,False
0.0008132155041163751,-0.0172330637099917,2013-11-27,-1.0,False
0.0008607362537349446,-0.016087007392258993,2013-11-28,-1.0,False
0.000855135597241783,-0.015877879338106336,2013-11-29,-1.0,False
0.0008538790379625894,-0.01571125290570218,2013-12-02,-1.0,False
0.0008493587869871995,-0.015534645958931182,2013-12-03,-1.0,False
0.0008435797367829924,-0.015101835444978094,2013-12-04,-1.0,False
0.0008394218391314022,-0.014170569915353561,2013-12-05,-1.0,False
0.0008333508948335078,-0.013251977068687965,2013-12-06,-1.0,False
0.0008300244275807579,-0.014593259317708792,2013-12-09,-1.0,False
0.0008262090590824014,-0.014492449969044143,2013-12-10,-1.0,False
0.0008415666548164506,-0.016859264025436287,2013-12-11,-1.0,False
0.0008482990051134735,-0.019131990031069274,2013-12-12,-1.0,False
0.0008922684913430388,-0.022690665639524647,2013-12-13,-1.0,False
0.0008900162180581099,-0.023081068652806985,2013-12-16,-1.0,False
0.0008845844667315488,-0.024026976451039392,2013-12-17,-1.0,False
0.0009010037132287087,-0.027366209336204556,2013-12-18,-1.0,False
0.0009083823904812825,-0.023908102719901674,2013-12-19,-1.0,False
0.0009441907479258237,-0.024965538429005313,2013-12-20,-1.0,False
0.0009494124045536791,-0.026535534841216117,2013-12-23,-1.0,False
0.0009472474654879114,-0.027187924279406247,2013-12-24,-1.0,False
0.0008929363512376206,-0.03212194887594361,2013-12-25,-1.0,False
0.0009496666383012317,-0.03706220779950468,2013-12-26,-1.0,False
0.0009520067823077567,-0.03748934450484011,2013-12-27,-1.0,False
0.0009529563471259069,-0.03706151302880755,2013-12-30,-1.0,False
0.0009764772975099143,-0.037128831991809434,2013-12-31,-1.0,False
0.0009673717585210747,-0.03887428054299429,2014-01-01,-1.0,False
0.0009700098923774174,-0.039051994884888856,2014-01-02,-1.0,False
0.0009397125014803912,-0.034077070542120245,2014-01-03,-1.0,False
0.0009410329830911432,-0.034090331511256476,2014-01-06,-1.0,False
0.0009483747498141278,-0.03379558551920398,2014-01-07,-1.0,False
0.0009050885365849572,-0.03783838065007293,2014-01-08,-1.0,False
0.0009477850197870265,-0.038607466900624866,2014-01-09,-1.0,False
0.0009311390760239198,-0.03824598894752745,2014-01-10,-1.0,False
0.0009243220277315618,-0.038492549452368574,2014-01-13,-1.0,False
0.0008373853096573918,-0.01735202271519037,2014-01-14,-1.0,False
0.0008291942719187156,-0.01899579731048617,2014-01-15,-1.0,False
0.0008223713731805284,-0.017751411656666,2014-01-16,-1.0,False
0.0008388587450318982,-0.01810513992630931,2014-01-17,-1.0,False
0.0008273293444651053,-0.0170393877200083,2014-01-20,-1.0,False
0.0008364387698275676,-0.01715515923259411,2014-01-21,-1.0,False
0.0009008311053437794,-0.010121749226898138,2014-01-22,-1.0,False
0.000891578428547482,-0.007856513380592607,2014-01-23,-1.0,False
0.000903677275541276,-0.009659398015415856,2014-01-24,-1.0,False
0.0009019774375684782,-0.01268896523739681,2014-01-27,-1.0,False
0.000933052953317718,-0.01540498894225864,2014-01-28,-1.0,False
0.0009222041683718784,-0.017008110089726077,2014-01-29,-1.0,False
0.0009485219477310856,-0.020139532121289907,2014-01-30,-1.0,False
0.0009390543716250406,-0.021020549615779507,2014-01-31,-1.0,False
0.0009402418722596027,-0.020737151549292638,2014-02-03,-1.0,False
0.000904146955128371,-0.008088821214403056,2014-02-04,-1.0,False
0.0008681118887533609,-0.013066960360519986,2014-02-05,-1.0,False
0.0008780434762882057,-0.013539170327169154,2014-02-06,-1.0,False
0.0008469839691228208,-0.020952994190634042,2014-02-07,-1.0,False
0.000876487983126492,-0.019757434902503382,2014-02-10,-1.0,False
0.0008771333403514869,-0.019157213972914578,2014-02-11,-1.0,False
0.0008512226686027447,-0.025079084738731914,2014-02-12,-1.0,False
0.0008535591869201497,-0.028080038975514178,2014-02-13,-1.0,False
0.0008358362342911228,-0.029970632642010286,2014-02-14,-1.0,False
0.0007818114523580787,-0.03285286566016131,2014-02-17,-1.0,False
0.0007729371285925696,-0.03293804672868032,2014-02-18,-1.0,False
0.0008515797040270094,-0.03204520510399039,2014-02-19,-1.0,False
0.0007612934170156984,-0.025026077309410547,2014-02-20,-1.0,False
0.0007939864705819446,-0.02068845073959416,2014-02-21,-1.0,False
0.0007693370048577697,-0.01914779891910635,2014-02-24,-1.0,False
0.0007331381262879644,-0.02349706051960229,2014-02-25,-1.0,False
0.0007679385227758998,-0.022197583021987932,2014-02-26,-1.0,False
0.0007610376587481509,-0.023406910241828966,2014-02-27,-1.0,False
0.0007414196212488225,-0.025713205611580105,2014-02-28,-1.0,False
0.0007335076443028682,-0.026211062548195514,2014-03-03,-1.0,False
0.0007600371467842004,-0.03062943938607078,2014-03-04,-1.0,False
0.0007369536744691401,-0.0397526318816265,2014-03-05,-1.0,False
0.0007368673764814116,-0.03986273437285791,2014-03-06,-1.0,False
0.0006828262172714595,-0.041156088159328995,2014-03-07,-1.0,False
0.0007034210562666388,-0.04165978692855542,2014-03-10,-1.0,False
0.00068175589770813,-0.04127588403748269,2014-03-11,-1.0,False
0.0007338051537912383,-0.03811526668939713,2014-03-12,-1.0,False
0.0006768245652863177,-0.035135232223930765,2014-03-13,-1.0,False
0.0006686491039172263,-0.032500343111063985,2014-03-14,-1.0,False
0.0006257309747071119,-0.0294453501853045,2014-03-17,-1.0,False
0.0006257692796706391,-0.0299947102123532,2014-03-18,-1.0,False
0.0006708796744837577,-0.02892807760381366,2014-03-19,-1.0,False
0.0006197917410897655,-0.023847719148579912,2014-03-20,-1.0,False
0.000663231121187943,-0.01908202348978465,2014-03-21,-1.0,False
0.000646702311570033,-0.017816691073134886,2014-03-24,-1.0,False
0.0006300438751978416,-0.015872905138145436,2014-03-25,-1.0,False
0.0006338910635908263,-0.015469502115304238,2014-03-26,-1.0,False
0.0006568253154303145,-0.017207752976520274,2014-03-27,-1.0,False
0.000648142231788921,-0.015335233154501636,2014-03-28,-1.0,False
0.0006324737056864762,-0.014503232113803877,2014-03-31,-1.0,False
0.0006037301469215059,-0.018743870520178153,2014-04-01,-1.0,False
0.0006185416013882553,-0.016481260282242987,2014-04-02,-1.0,False
0.0006371839462889301,-0.017890613994842652,2014-04-03,-1.0,False
0.0006503480635698405,-0.018511418939537096,2014-04-04,-1.0,False
0.0006268611968842371,-0.013260040082652835,2014-04-07,-1.0,False
0.0006184486624752141,-0.011448115878680672,2014-04-08,-1.0,False
0.0006169574822846228,-0.011460754572686976,2014-04-09,-1.0,False
0.000637350337886905,-0.006692423858025868,2014-04-10,-1.0,False
0.0006560950041095499,-0.013304920362303045,2014-04-11,-1.0,False
0.0006499529112066998,-0.01133013773118627,2014-04-14,-1.0,False
0.0006630185569651772,-0.00935614417545163,2014-04-15,-1.0,False
0.0006877982248576246,-0.012417164882864295,2014-04-16,-1.0,False
0.0006566057617476378,-0.017084331185052783,2014-04-17,-1.0,False
0.000669224147715984,-0.016864877531200875,2014-04-18,-1.0,False
0.0006698373049263519,-0.017411546334316057,2014-04-21,-1.0,False
0.0006578535691440711,-0.01859278848878171,2014-04-22,-1.0,False
0.0007299173787106398,-0.0077541634392523165,2014-04-23,-1.0,False
0.0007167713445701743,-0.009886655578282886,2014-04-24,-1.0,False
0.0007114663752624132,-0.00982148666518985,2014-04-25,-1.0,False
0.0006996176794832707,-0.007275085560164199,2014-04-28,-1.0,False
0.0007063086327546594,-0.007493628156530931,2014-04-29,-1.0,False
0.0006822989703183989,-0.009618309456760742,2014-04-30,-1.0,False
0.0006926627891302736,-0.009271388804714835,2014-05-01,-1.0,False
0.0006835819900186105,-0.008609366605905522,2014-05-02,-1.0,False
0.0006739902902362062,-0.008460280884644312,2014-05-05,-1.0,False
0.0006734333797004043,-0.0087464665748866,2014-05-06,-1.0,False
0.0006702713678123079,-0.008895331303835895,2014-05-07,-1.0,False
0.0006850937822470513,-0.007815784007333522,2014-05-08,-1.0,False
0.0006735121180547544,-0.007392774730109314,2014-05-09,-1.0,False
0.0006661148528277118,-0.007924457143651828,2014-05-12,-1.0,False
0.0006684938621902641,-0.0073918930648053955,2014-05-13,-1.0,False
0.0006564588481580844,-0.0074119097882960295,2014-05-14,-1.0,False
0.000607333607813216,-0.0028290449364470186,2014-05-15,-1.0,False
0.0006244646610367307,-0.005693027512068395,2014-05-16,-1.0,False
0.0006109224579595899,-0.006367152726202043,2014-05-19,-1.0,False
0.0006122117852806837,-0.006278089867736392,2014-05-20,-1.0,False
0.0007144440084282431,-0.03060563663573156,2014-05-21,-1.0,False
0.0006627186553678596,-0.036168864868711445,2014-05-22,-1.0,False
0.0006738245801241749,-0.03677266088930938,2014-05-23,-1.0,False
0.0007054659471633726,-0.03730284724780055,2014-05-26,-1.0,False
0.0006930422477965251,-0.03699001321767617,2014-05-27,-1.0,False
0.0006920392392789638,-0.036977015482705586,2014-05-28,-1.0,False
0.0007163727558799331,-0.0377960796831657,2014-05-29,-1.0,False
0.000708339351861914,-0.04021302262886474,2014-05-30,-1.0,False
0.0007016280680998761,-0.035248231642461776,2014-06-02,-1.0,False
0.0007258797841561751,-0.037836209163068964,2014-06-03,-1.0,False
0.000838616668381048,-0.052611773180267885,2014-06-04,-1.0,False
0.0007828030318642081,-0.06669451838213193,2014-06-05,-1.0,False
0.0007652636503190283,-0.06935399405591135,2014-06-06,-1.0,False
0.0007611740525567012,-0.07225707893536606,2014-06-09,-1.0,False
0.0007501102666257783,-0.07441652833139775,2014-06-10,-1.0,False
0.0008746114310223813,-0.06942453405430306,2014-06-11,-1.0,False
0.0007257713678733671,-0.033488194176693326,2014-06-12,-1.0,False
0.0007163662410172463,-0.02997428116539847,2014-06-13,-1.0,False
0.0007157678729650022,-0.029980627324223175,2014-06-16,-1.0,False
0.0007244949194484374,-0.029754641984904195,2014-06-17,-1.0,False
0.0008751457446753962,-0.0438309804041335,2014-06-18,-1.0,False
0.0008041130250382274,-0.05032057549526352,2014-06-19,-1.0,False
0.0007762543051133615,-0.05072869595887899,2014-06-20,-1.0,False
0.0007816418849759085,-0.05059816802783763,2014-06-23,-1.0,False
0.0007942998655987201,-0.050864715013388025,2014-06-24,-1.0,False
0.0007904752618960944,-0.050882442253642766,2014-06-25,-1.0,False
0.0008161877467722309,-0.04804419314237024,2014-06-26,-1.0,False
0.0008169497563002533,-0.047863845061976065,2014-06-27,-1.0,False
0.0007889242392871077,-0.048758092715013315,2014-06-30,-1.0,False
0.0007301861010715841,-0.051576759219544244,2014-07-01,-1.0,False
0.0008634417604430701,-0.04386272075017632,2014-07-02,-1.0,False
0.0007241957262458638,-0.04661883866377349,2014-07-03,-1.0,False
0.0007202537380612782,-0.04625781639328949,2014-07-04,-1.0,False
0.0007006144981534649,-0.04604727126877967,2014-07-07,-1.0,False
0.0006444049402220938,-0.040917593548500816,2014-07-08,-1.0,False
0.0006189174855508187,-0.03629620951522129,2014-07-09,-1.0,False
0.0006023669860748604,-0.03814115075153687,2014-07-10,-1.0,False
0.000530915188369041,-0.032949237116741324,2014-07-11,-1.0,False
0.0004890144373909986,-0.027387510431399274,2014-07-14,-1.0,False
0.0005314161209393352,-0.024222847676169605,2014-07-15,-1.0,False
0.000539962742652375,-0.025348435134472606,2014-07-16,-1.0,False
0.0005263849421764471,-0.029160632629494785,2014-07-17,-1.0,False
0.0005315845581859006,-0.02998532984144278,2014-07-18,-1.0,False
0.000517537319586654,-0.033748664532728845,2014-07-21,-1.0,False
0.0004972877370280736,-0.03250088993782341,2014-07-22,-1.0,False
0.000588221221456546,-0.02983739559216531,2014-07-23,-1.0,False
0.0004650353069026896,-0.026414075359513647,2014-07-24,-1.0,False
0.0004886314276253256,-0.026809431140246007,2014-07-25,-1.0,False
0.0004918227786329741,-0.02715040165784923,2014-07-28,-1.0,False
0.0004917196951752808,-0.026980837007447356,2014-07-29,-1.0,False
0.0004887409174732238,-0.02663086143973722,2014-07-30,-1.0,False
0.00047064163516690344,-0.025912911036874865,2014-07-31,-1.0,False
0.0005529280289493238,-0.05715626110840857,2014-08-01,-1.0,False
0.000606367756333992,-0.06232021072536028,2014-08-04,-1.0,False
0.0005222397148817497,-0.05285848366980153,2014-08-05,-1.0,False
0.0004417704252463365,-0.041235989393150256,2014-08-06,-1.0,False
0.0004076896238336513,-0.0329567965293107,2014-08-07,-1.0,False
0.00041857337188183326,-0.033659949751029296,2014-08-08,-1.0,False
0.00037322685285937703,-0.03243269709703082,2014-08-11,-1.0,False
0.000343732608378026,-0.036201337260397,2014-08-12,-1.0,False
0.0002612709767334244,-0.04192996317596849,2014-08-13,-1.0,False
0.00033735786198296606,-0.04959609635733399,2014-08-14,-1.0,False
0.00030072873760980635,-0.03991962662081952,2014-08-15,-1.0,False
0.0002921877265638629,-0.0402017119715957,2014-08-18,-1.0,False
0.00030019196430790794,-0.039208998135593975,2014-08-19,-1.0,False
0.0003013750554165476,-0.04045930882352936,2014-08-20,-1.0,False
0.0002937062347563889,-0.03961949580516774,2014-08-21,-1.0,False
0.0002601971670808071,-0.04241065792352981,2014-08-22,-1.0,False
0.00022981017030676093,-0.04560494915811348,2014-08-25,-1.0,False
0.00024363462200075475,-0.04417154396862179,2014-08-26,-1.0,False
0.00021997771999048785,-0.043915761031090114,2014-08-27,-1.0,False
0.0002158517151974111,-0.0425154117610442,2014-08-28,-1.0,False
0.0002073318476807443,-0.04804107304034842,2014-08-29,-1.0,False
0.0001640331217215163,-0.05072664413613848,2014-09-01,-1.0,False
0.0001646731338380398,-0.05073167317106734,2014-09-02,-1.0,False
0.00021662787252831075,-0.04923466775409693,2014-09-03,-1.0,False
0.00017969257300193197,-0.055469407785905804,2014-09-04,-1.0,False
0.00014694775910176712,-0.05706389482666032,2014-09-05,-1.0,False
0.0001304997924893389,-0.06153791688641943,2014-09-08,-1.0,False
0.0001972371797204074,-0.06534450840222161,2014-09-09,-1.0,False
0.00019316130573599331,-0.06434765530041245,2014-09-10,-1.0,False
0.00017023498466598214,-0.0595148705037895,2014-09-11,-1.0,False
0.0001699874135436729,-0.058836506501338356,2014-09-12,-1.0,False
0.00018431026776744242,-0.06124433698853981,2014-09-15,-1.0,False
0.0001982093929414402,-0.06156654881421457,2014-09-16,-1.0,False
0.00017894894561931954,-0.05472750742708633,2014-09-17,-1.0,False
0.000176519756749954,-0.05514195954387279,2014-09-18,-1.0,False
0.00020102718559727843,-0.05023582820788315,2014-09-19,-1.0,False
0.0001962590976977982,-0.05006007144414724,2014-09-22,-1.0,False
0.00019582781371911174,-0.0500545501304013,2014-09-23,-1.0,False
0.00019642396128370136,-0.0482955055920094,2014-09-24,-1.0,False
0.00019202595634656706,-0.05034602692111119,2014-09-25,-1.0,False
0.0001977078889364748,-0.052209525400207485,2014-09-26,-1.0,False
0.00021736021022952063,-0.046722882019002585,2014-09-29,-1.0,False
0.00025154948506053606,-0.04281630974788568,2014-09-30,-1.0,False
0.0002846834138274886,-0.04069158362270597,2014-10-01,-1.0,False
0.0002848555586124571,-0.03228260322037299,2014-10-02,-1.0,False
0.00027926114771347177,-0.032448482086238045,2014-10-03,-1.0,False
0.0002982630255113613,-0.02641564510639365,2014-10-06,-1.0,False
0.00029753475646387165,-0.023630713397141824,2014-10-07,-1.0,False
0.0003212877525473513,-0.031819008506879645,2014-10-08,-1.0,False
0.0003205004800445559,-0.03252690810056397,2014-10-09,-1.0,False
0.0003237357732892446,-0.02558777512886225,2014-10-10,-1.0,False
0.00033664813570670265,-0.02758707794788558,2014-10-13,-1.0,False
0.0003709376201757978,-0.022236401698146738,2014-10-14,-1.0,False
0.00038475849694123953,-0.020550959425031816,2014-10-15,-1.0,False
0.0004154858838575344,-0.022043160448181717,2014-10-16,-1.0,False
0.0003919410608016365,-0.024093787496960485,2014-10-17,-1.0,False
0.00033462383215703624,-0.03140141387312147,2014-10-20,-1.0,False
0.0002715373986487989,-0.03445852473476482,2014-10-21,-1.0,False
0.0002459842305559077,-0.037854245795781914,2014-10-22,-1.0,False
0.00023526718641522697,-0.037558485512737765,2014-10-23,-1.0,False
0.0002518131520181416,-0.032999757679968725,2014-10-24,-1.0,False
0.00024861494475408223,-0.03240844556750556,2014-10-27,-1.0,False
0.0002655868869028727,-0.035278614533897794,2014-10-28,-1.0,False
0.00025050735677216473,-0.04059290322857556,2014-10-29,-1.0,False
0.00020603592638510182,-0.0401275732443534,2014-10-30,-1.0,False
0.0002136072414630159,-0.03711370129575197,2014-10-31,-1.0,False
0.00018718463467824303,-0.043955518664987474,2014-11-03,-1.0,False
0.00021889982005092996,-0.04210509544498884,2014-11-04,-1.0,False
0.0002037733969948951,-0.043327705587723434,2014-11-05,-1.0,False
0.00020943799218353637,-0.039655280582603064,2014-11-06,-1.0,False
0.00021484867287865878,-0.04097149566925295,2014-11-07,-1.0,False
0.00020260251588171638,-0.03931006226961865,2014-11-10,-1.0,False
0.00017830696625412376,-0.04248950934657734,2014-11-11,-1.0,False
0.0001647708549806973,-0.04327269905822762,2014-11-12,-1.0,False
0.00017660691973699495,-0.04349363281629408,2014-11-13,-1.0,False
0.00016615399500435923,-0.04342164693453378,2014-11-14,-1.0,False
0.00012725434326802545,-0.04533431848384534,2014-11-17,-1.0,False
0.00012858050175905915,-0.04538006778362669,2014-11-18,-1.0,False
0.00011079093610936955,-0.047728065201468814,2014-11-19,-1.0,False
0.00010624009163486875,-0.047630613919205915,2014-11-20,-1.0,False
0.00012017011819592705,-0.04762650602356878,2014-11-21,-1.0,False
0.00012426106013172693,-0.04771769409068875,2014-11-24,-1.0,False
0.000128693243513595,-0.04815878413658295,2014-11-25,-1.0,False
0.00012898435635424257,-0.04785435074015949,2014-11-26,-1.0,False
0.0001452821503259181,-0.047088439200992004,2014-11-27,-1.0,False
0.00013855717724924144,-0.046597776670730263,2014-11-28,-1.0,False
0.00012352532495427625,-0.043308107194481964,2014-12-01,-1.0,False
0.00011952728214781527,-0.04514189975527235,2014-12-02,-1.0,False
0.00012431267688365276,-0.045121407900883155,2014-12-03,-1.0,False
0.0001284932309497398,-0.044560238023611975,2014-12-04,-1.0,False
0.00012504824364665526,-0.04431955344152457,2014-12-05,-1.0,False
0.00011546999283054193,-0.04855557110792016,2014-12-08,-1.0,False
7.870874398493664e-05,-0.04737970075180138,2014-12-09,-1.0,False
6.689343449082674e-05,-0.04854785384005956,2014-12-10,-1.0,False
6.407731691902164e-05,-0.04713287012529703,2014-12-11,-1.0,False
0.00011897980698969755,-0.041932717705421174,2014-12-12,-1.0,False
0.00017059532894392738,-0.05776798810919778,2014-12-15,-1.0,False
0.00024382447602260327,-0.06829400203761211,2014-12-16,-1.0,False
0.0001960614724299114,-0.05925330615146064,2014-12-17,-1.0,False
0.00016718156474637363,-0.061467710383438734,2014-12-18,-1.0,False
0.00014088185800748394,-0.08588898895020557,2014-12-19,-1.0,False
0.0001285923263086956,-0.08697825363331767,2014-12-22,-1.0,False
0.00016103222223083654,-0.09050035035564491,2014-12-23,-1.0,False
0.0001443017161680342,-0.09081144928549044,2014-12-24,-1.0,False
0.00015577048782585676,-0.09070720135061833,2014-12-25,-1.0,False
0.00017474737111872722,-0.08839568450757292,2014-12-26,-1.0,False
0.00015184911080167406,-0.08948068455706958,2014-12-29,-1.0,False
0.00016846480053489524,-0.08952112502136728,2014-12-30,-1.0,False
0.00017400867307079283,-0.08943132934809216,2014-12-31,-1.0,False
0.00024150141203113017,-0.10571298405575896,2015-01-01,-1.0,False
0.00024066776033598316,-0.10567483117341185,2015-01-02,-1.0,False
0.00025861757650233924,-0.10708362963358714,2015-01-05,-1.0,False
0.0002851716101771366,-0.12023730029717151,2015-01-06,-1.0,False
0.00029273431118476953,-0.1206317296085774,2015-01-07,-1.0,False
0.00030923318267193716,-0.11384084581221211,2015-01-08,-1.0,False
0.00023970841092250977,-0.12495746907642362,2015-01-09,-1.0,False
0.0002151314389920233,-0.12175304208645191,2015-01-12,-1.0,False
0.00019876678604189682,-0.11916669777273842,2015-01-13,-1.0,False
0.00020566438672345243,-0.11943552319933619,2015-01-14,-1.0,False
0.00017047504215332053,-0.11569170625375975,2015-01-15,-1.0,False
0.00016607737345482107,-0.10610489086020514,2015-01-16,-1.0,False
0.00018776269556260744,-0.09366165612823946,2015-01-19,-1.0,False
0.00020032860653086383,-0.09437724705649855,2015-01-20,-1.0,False
0.00017991446314430954,-0.09494862795890245,2015-01-21,-1.0,False
0.000192383602102,-0.11261817695464357,2015-01-22,-1.0,False
0.0002099189345187807,-0.11210573126456541,2015-01-23,-1.0,False
0.0002010469911475634,-0.11181417438303426,2015-01-26,-1.0,False
0.00024002709757127612,-0.10576335421570678,2015-01-27,-1.0,False
0.00019740665962257665,-0.10696390200631957,2015-01-28,-1.0,False
0.000183802163639832,-0.10576447501946681,2015-01-29,-1.0,False
0.00024112934765677072,-0.09377593195555887,2015-01-30,-1.0,False
0.0002958706436892412,-0.10560816346296743,2015-02-02,-1.0,False
0.00029202792941628904,-0.10925723803422677,2015-02-03,-1.0,False
0.00033780733095219856,-0.10849832808025979,2015-02-04,-1.0,False
0.00037100977283848266,-0.10976922108964267,2015-02-05,-1.0,False
0.00029351097777193896,-0.11238557684123374,2015-02-06,-1.0,False
0.00037063831471222347,-0.12146252959138104,2015-02-09,-1.0,False
0.00034693610389901954,-0.12546251042427797,2015-02-10,-1.0,False
0.0003964172054179362,-0.1222321443568557,2015-02-11,-1.0,False
0.0004535161856618426,-0.11850290426271097,2015-02-12,-1.0,False
0.0004332226388086003,-0.11946826072377409,2015-02-13,-1.0,False
0.00039137601959635636,-0.12127892250172223,2015-02-16,-1.0,False
0.0003907440090044016,-0.11928520458484564,2015-02-17,-1.0,False
0.000449499556428837,-0.11777942936409222,2015-02-18,-1.0,False
0.0004330638221700548,-0.1142427159826663,2015-02-19,-1.0,False
0.0004766520919088173,-0.10756670308898458,2015-02-20,-1.0,False
0.00045643609133911493,-0.10991071064481349,2015-02-23,-1.0,False
0.0005251374638567465,-0.10872578678966595,2015-02-24,-1.0,False
0.0004807007951564115,-0.10965478717156223,2015-02-25,-1.0,False
0.0005182678720592552,-0.11041768979295571,2015-02-26,-1.0,False
0.0005006093630641608,-0.10874532810659857,2015-02-27,-1.0,False
0.000554777587749633,-0.11105694264909641,2015-03-02,-1.0,False
0.000573975592022667,-0.11338206948251697,2015-03-03,-1.0,False
0.0006102536038123859,-0.11528966119282778,2015-03-04,-1.0,False
0.0006214174286908805,-0.11590145169844839,2015-03-05,-1.0,False
0.0005708759550988418,-0.11836165951131873,2015-03-06,-1.0,False
0.0006164065195416267,-0.1284665654551974,2015-03-09,-1.0,False
0.0005864466855428786,-0.13241546757961242,2015-03-10,-1.0,False
0.0005887990664480006,-0.1293449599218203,2015-03-11,-1.0,False
0.0006371754011607841,-0.13245735796930103,2015-03-12,-1.0,False
0.0006329323445585803,-0.1323840083337289,2015-03-13,-1.0,False
0.0006183756856684852,-0.13047593380582392,2015-03-16,-1.0,False
0.0006477217383805414,-0.12964226066856505,2015-03-17,-1.0,False
0.0006458579527322952,-0.12566873323939512,2015-03-18,-1.0,False
0.0006063600569903063,-0.13724345113391762,2015-03-19,-1.0,False
0.0006379658221516455,-0.14463179960808195,2015-03-20,-1.0,False
0.0006164372830397579,-0.1464643455816567,2015-03-23,-1.0,False
0.0005746394661647942,-0.1449581498693449,2015-03-24,-1.0,False
0.0005920176700349718,-0.15065527810627125,2015-03-25,-1.0,False
0.0006035211357284185,-0.15262018119643625,2015-03-26,-1.0,False
0.0006247278806182053,-0.1536778840771543,2015-03-27,-1.0,False
0.0006053344821306206,-0.15888770778285924,2015-03-30,-1.0,False
0.0006210783912128379,-0.1532140797289795,2015-03-31,-1.0,False
0.0006202954674921379,-0.15327163422429482,2015-04-01,-1.0,False
0.0005672618200472192,-0.15268825460579924,2015-04-02,-1.0,False
0.0005819948453829332,-0.1513405607004168,2015-04-03,-1.0,False
0.0005715011392780965,-0.15170283798410725,2015-04-06,-1.0,False
0.0005549517248921779,-0.1524511827744164,2015-04-07,-1.0,False
0.0005692510353731551,-0.1530379896209726,2015-04-08,-1.0,False
0.0005543137502851981,-0.15355246132503983,2015-04-09,-1.0,False
0.0005189397607915365,-0.1561001031648032,2015-04-10,-1.0,False
0.000485744232559313,-0.15619928264031316,2015-04-13,-1.0,False
0.0005360952585577263,-0.16016728887620615,2015-04-14,-1.0,False
0.000532823805448113,-0.16359158395693,2015-04-15,-1.0,False
0.0005060871511427135,-0.16590821349753887,2015-04-16,-1.0,False
0.0004999418295194988,-0.163519765757773,2015-04-17,-1.0,False
0.00047291753091727233,-0.16052414455733763,2015-04-20,-1.0,False
0.0005358150331049073,-0.15124868821593535,2015-04-21,-1.0,False
